"","Codigo","Tipo de Adquisicion","Estado","Nombre Organismo","Region Unidad","Codigo Moneda","Fecha Creacion","Fecha Publicacion","Fecha Adjudicacion","Fuente Financiamiento","Descripcion linea Adquisicion","Descripcion Proveedor","Unidad Medida","Nombre Proveedor","Estado Oferta","Cantidad Ofertada","Moneda de la Oferta","Monto Unitario Oferta","Valor Total Ofertado","Cantidad Adjudicada","Monto Linea Adjudica","Fecha Envio Oferta","Oferta seleccionada","CHL-USD","Monto Unitario Oferta USD","Monto Linea Adjudica USD","Valor Total Ofertado USD","Tipo de Institucion"
"3105","8744520","Licitación Pública Menor a 100 UTM (L1)","8","I MUNICIPALIDAD DE SANTIAGO","Región Metropolitana de Santiago","CLP","2020-11-05","2020-11-05","2021-01-06",NA,"METFORMINA/GLIBENCLAMIDA 500/5Mg COMPRIMIDOS. FECHA DE VENCIMIENTO MAYOR A 1 AÑO DESDE LA FECHA DE RECEPCIÓN. NO SE ACEPTAN CARTAS DE CANJE","SB2984348 - GLUKAUT 5005 X60COM., GLIBENCLAMIDA  METFORMINA 5mg - 500mg COMPRIMIDOS RECUBIERTOS. ISP: F-14331-14. Fabricante: SANITAS S.A.. Vencimiento mayor a 12 meses. Valor cotizado por comprimido. Unidad mínima de venta CAJA X 60 COMPRIMIDOS. Mínimo d","Comprimido","Distribuidora Salcobrand","Aceptada","2000","Peso Chileno","75","150000","0","0","2020-11-06","No Seleccionada",722.948333333333,0.103741853382791,0,207.483706765583,"Municipalidad"
"3106","8744778","Licitación Pública Entre 100 y 1000 UTM (LE)","9","SERVICIO DE SALUD BIO BIO","Región del Biobío","CLP","2020-11-06","2020-11-06","2020-12-11","Programa FoFar","GLIBENCLAMIDA DE 5MG","GLIBENCLAMIDA 5MG BE®, GLIBENCLAMIDA, Envase de: 1005 COMPRIMIDO, MINTLAB, Reg.ISP: F-9896, Vence: 2024-02-05. ENTREGA EN 72 HRS","Comprimido","Medikar Ltda","Rechazada","5000","Peso Chileno","8.81","44050","0","0","2020-11-16","No Seleccionada",731.101739130435,0.0120503064463757,0,60.2515322318787,"Servicio de Salud"
"3107","8744778","Licitación Pública Entre 100 y 1000 UTM (LE)","9","SERVICIO DE SALUD BIO BIO","Región del Biobío","CLP","2020-11-06","2020-11-06","2020-12-11","Programa FoFar","GLIBENCLAMIDA DE 5MG","GLIBENCLAMIDA.BE.COM.5MG.60,MARCA-,CX60 COMPRIMIDOS,,REG. ISP F989616,LAB.MARCA,BIOEQUIVALENTES Y GENERICOS,Se adjuntan Anexos Administrativos, Técnicos y Condiciones de Canje. Despacho a Todo Chile Incluído de 24 a 48 Horas, Vence  OCTUBRE-2022 ,SIN MINI","Comprimido","ADN FARMACÉUTICA","Aceptada","5000","Peso Chileno","9.2","46000","0","0","2020-11-16","No Seleccionada",731.101739130435,0.0125837479349213,0,62.9187396746066,"Servicio de Salud"
"3108","8744778","Licitación Pública Entre 100 y 1000 UTM (LE)","9","SERVICIO DE SALUD BIO BIO","Región del Biobío","CLP","2020-11-06","2020-11-06","2020-12-11","Programa FoFar","GLIBENCLAMIDA DE 5MG","267741 GLIBENCLAMIDA 5 MG 60 COMP REG ISP: F-3947.20 L CHILE GENERICO 30-04-2023 ENTREGA DENTRO DE 48 HORAS HÁBILES. 
","Comprimido","DROGUERIA GLOBAL PHARMA SPA","Aceptada","5000","Peso Chileno","6.9","34500","4980","34362","2020-11-13","Seleccionada",731.101739130435,0.00943781095119099,47.0002985369311,47.189054755955,"Servicio de Salud"
"3109","8744778","Licitación Pública Entre 100 y 1000 UTM (LE)","9","SERVICIO DE SALUD BIO BIO","Región del Biobío","CLP","2020-11-06","2020-11-06","2020-12-11","Programa FoFar","GLIBENCLAMIDA DE 5MG","120-10-12041 GLIBENCLAMIDA 5MG 60C, venc: Sep23 F-3947/20   EQUIVALENTE TERAPÉUTICO, Se adjunta documentacion técnica, certificado de farmavigilancia, politica de canje, devoluciones y norma GMP. Despacho en 72 horas.","Comprimido","LABORATORIO CHILE S.A.","Aceptada","5000","Peso Chileno","7","35000","0","0","2020-11-12","No Seleccionada",731.101739130435,0.00957459082004883,0,47.8729541002442,"Servicio de Salud"
"3110","8744778","Licitación Pública Entre 100 y 1000 UTM (LE)","9","SERVICIO DE SALUD BIO BIO","Región del Biobío","CLP","2020-11-06","2020-11-06","2020-12-11","Programa FoFar","GLIBENCLAMIDA DE 5MG","GLIBENCLAMIDA 5 MG CM. CAJAX1000. LAB ANDROMACO. REG ISP F-2414-19. VENCE 31-10-2022. BIOEQUIVALENTE. 
","Comprimido","WINPHARM","Aceptada","5000","Peso Chileno","8","40000","0","0","2020-11-09","No Seleccionada",731.101739130435,0.0109423895086272,0,54.7119475431362,"Servicio de Salud"
"3111","8744778","Licitación Pública Entre 100 y 1000 UTM (LE)","9","SERVICIO DE SALUD BIO BIO","Región del Biobío","CLP","2020-11-06","2020-11-06","2020-12-11","Programa FoFar","GLIBENCLAMIDA DE 5MG","SB432043 - GLIBENCLAMIDA B 5mg X60COM., GLIBENCLAMIDA 5mg COMPRIMIDOS. ISP: F-3947-20. Fabricante: LABORATORIO CHILE. Vencimiento mayor a 12 meses. Valor cotizado por comprimido. Unidad mínima de venta CAJA X 60 COMPRIMIDOS. Mínimo de facturación 100.000","Comprimido","Distribuidora Salcobrand","Rechazada","5000","Peso Chileno","9","45000","0","0","2020-11-09","No Seleccionada",731.101739130435,0.0123101881972056,0,61.5509409860282,"Servicio de Salud"
"3112","8744778","Licitación Pública Entre 100 y 1000 UTM (LE)","9","SERVICIO DE SALUD BIO BIO","Región del Biobío","CLP","2020-11-06","2020-11-06","2020-12-11","Programa FoFar","GLIBENCLAMIDA DE 5MG","GLBN0005COMP. BEGLIBENCLAMIDA 5MG X 1005 COMP.. MINTLAB. GLIBENCLAMIDA. REG ISP F-9896 - VTO 2-2024 - LOTE B200126
Entrega en 2 días. Se adjunta ISP, CANJE y anexos técnicos. Vigencia 60 días. Sin costo por flete. Pedido mínimo 50.000.","Comprimido","ETHON PHARMACEUTICALS SPA.","Aceptada","5000","Peso Chileno","8","40000","0","0","2020-11-12","No Seleccionada",731.101739130435,0.0109423895086272,0,54.7119475431362,"Servicio de Salud"
"3113","8745209","Licitación Pública Entre 100 y 1000 UTM (LE)","8","I MUNICIPALIDAD DE TOME","Región del Biobío","CLP","2020-11-06","2020-11-09","2020-11-26","Presupuesto 2020","Glibenclamida 5 mg comprimidos","267741 GLIBENCLAMIDA 5 MG 60 COMP  REG ISP: F-3947.20 L CHILE GENERICO 30-04-2023 ENTREGA DENTRO DE 48 HORAS HÁBILES. 
","Comprimido","DROGUERIA GLOBAL PHARMA SPA","Aceptada","60000","Peso Chileno","6.9","414000","0","0","2020-11-12","No Seleccionada",762.330952380952,0.0090511869922762,0,543.071219536572,"Municipalidad"
"3114","8745209","Licitación Pública Entre 100 y 1000 UTM (LE)","8","I MUNICIPALIDAD DE TOME","Región del Biobío","CLP","2020-11-06","2020-11-09","2020-11-26","Presupuesto 2020","Glibenclamida 5 mg comprimidos","GLIBENCLAMIDA 5MG BE®, GLIBENCLAMIDA, Envase de: 1005 COMPRIMIDO, MINTLAB, Reg.ISP: F-9896, Vence: 2024-02-05.","Comprimido","Medikar Ltda","Rechazada","60000","Peso Chileno","8.81","528600","0","0","2020-11-13","No Seleccionada",762.330952380952,0.0115566604930367,0,693.399629582203,"Municipalidad"
"3115","8745209","Licitación Pública Entre 100 y 1000 UTM (LE)","8","I MUNICIPALIDAD DE TOME","Región del Biobío","CLP","2020-11-06","2020-11-09","2020-11-26","Presupuesto 2020","Glibenclamida 5 mg comprimidos","GLBN0005COMP. BEGLIBENCLAMIDA 5MG X 1005 COMP.. MINTLAB. GLIBENCLAMIDA. REG ISP F-9896 - VTO 2-2024 - LOTE B200126 Entrega en 24 horas. Se adjunta CANJE . Validez de la oferta 60 días. Sin costo por flete. Monto mínimo de despacho 50.000.","Comprimido","ETHON PHARMACEUTICALS SPA.","Aceptada","60000","Peso Chileno","8","480000","0","0","2020-11-11","No Seleccionada",762.330952380952,0.0104941298461173,0,629.64779076704,"Municipalidad"
"3116","8745209","Licitación Pública Entre 100 y 1000 UTM (LE)","8","I MUNICIPALIDAD DE TOME","Región del Biobío","CLP","2020-11-06","2020-11-09","2020-11-26","Presupuesto 2020","Glibenclamida 5 mg comprimidos","MIN0286 GLIBENCLAMIDA B 5MG X 1005 COMP. BE. B  Entrega 24-48 HR GLIBENCLAMIDA F-989616 MINTLAB  VENC. 28-02-2024","Comprimido","Caribean Pharma Ltda","Aceptada","60000","Peso Chileno","7.2","432000","0","0","2020-11-16","No Seleccionada",762.330952380952,0.0094447168615056,0,566.683011690336,"Municipalidad"
"3117","8745209","Licitación Pública Entre 100 y 1000 UTM (LE)","8","I MUNICIPALIDAD DE TOME","Región del Biobío","CLP","2020-11-06","2020-11-09","2020-11-26","Presupuesto 2020","Glibenclamida 5 mg comprimidos","120-10-12041 GLIBENCLAMIDA 5MG 60C, venc: Sep23 F-3947/20   EQUIVALENTE TERAPÉUTICO, Se adjunta documentacion técnica, certificado de farmavigilancia, politica de canje, devoluciones y norma GMP. Despacho en 72 horas.","Comprimido","LABORATORIO CHILE S.A.","Aceptada","60000","Peso Chileno","6","360000","60000","360000","2020-11-13","Seleccionada",762.330952380952,0.007870597384588,472.23584307528,472.23584307528,"Municipalidad"
"3118","8745209","Licitación Pública Entre 100 y 1000 UTM (LE)","8","I MUNICIPALIDAD DE TOME","Región del Biobío","CLP","2020-11-06","2020-11-09","2020-11-26","Presupuesto 2020","Glibenclamida 5 mg comprimidos","SB432043 - GLIBENCLAMIDA B 5mg X60COM., GLIBENCLAMIDA 5mg COMPRIMIDOS. ISP: F-3947-20. Fabricante: LABORATORIO CHILE. Vencimiento mayor a 12 meses. Valor cotizado por comprimido. Unidad mínima de venta CAJA X 60 COMPRIMIDOS. Mínimo de facturación 100.000","Comprimido","Distribuidora Salcobrand","Aceptada","60000","Peso Chileno","9","540000","0","0","2020-11-11","No Seleccionada",762.330952380952,0.011805896076882,0,708.35376461292,"Municipalidad"
"3119","8746207","Licitación Pública Menor a 100 UTM (L1)","8","Ilustre Municipalidad de Lebu","Región del Biobío","CLP","2020-11-10","2020-11-10","2020-12-18",NA,"GLIBENCLAMIDA 5 MG COMPRIMIDO UNITARIO ENVASE CLINICO","GLIBENCLAMIDA.BE.COM.5MG.60,MARCA-,CX60 COMPRIMIDOS,,REG. ISP,LAB.MARCA,BIOEQUIVALENTES Y GENERICOS,Se adjuntan Anexos Administrativos, Técnicos y Condiciones de Canje. Despacho a Todo Chile Incluído de 24 a 48 Horas, Vence  OCTUBRE-2022 ,SIN MINIMO DE CO","Unidad","ADN FARMACÉUTICA","Aceptada","10000","Peso Chileno","9.2","92000","0","0","2020-11-10","No Seleccionada",731.101739130435,0.0125837479349213,0,125.837479349213,"Municipalidad"
"3120","8746207","Licitación Pública Menor a 100 UTM (L1)","8","Ilustre Municipalidad de Lebu","Región del Biobío","CLP","2020-11-10","2020-11-10","2020-12-18",NA,"GLIBENCLAMIDA 5 MG COMPRIMIDO UNITARIO ENVASE CLINICO","GLBN0005COMP. BEGLIBENCLAMIDA 5MG X 1005 COMP.. MINTLAB. GLIBENCLAMIDA. REG ISP F-9896 - VTO 2-2024 - LOTE B200126
Entrega en 2 días. Se adjunta ISP, CANJE y anexos técnicos. Vigencia 60 días. Sin costo por flete. Pedido mínimo 50.000.","Unidad","ETHON PHARMACEUTICALS SPA.","Aceptada","10000","Peso Chileno","8","80000","0","0","2020-11-12","No Seleccionada",731.101739130435,0.0109423895086272,0,109.423895086272,"Municipalidad"
"3121","8746207","Licitación Pública Menor a 100 UTM (L1)","8","Ilustre Municipalidad de Lebu","Región del Biobío","CLP","2020-11-10","2020-11-10","2020-12-18",NA,"GLIBENCLAMIDA 5 MG COMPRIMIDO UNITARIO ENVASE CLINICO","GLIBENCLAMIDA 5MG BE®, GLIBENCLAMIDA, Envase de: 1000 COMPRIMIDO, ANDROMACO, Reg.ISP: F-2414, Vence: 2021-11-30. ENTREGA EN  72 HRS","Unidad","Medikar Ltda","Aceptada","10000","Peso Chileno","8.55","85500","0","0","2020-11-16","No Seleccionada",731.101739130435,0.0116946787873454,0,116.946787873454,"Municipalidad"
"3122","8746207","Licitación Pública Menor a 100 UTM (L1)","8","Ilustre Municipalidad de Lebu","Región del Biobío","CLP","2020-11-10","2020-11-10","2020-12-18",NA,"GLIBENCLAMIDA 5 MG COMPRIMIDO UNITARIO ENVASE CLINICO","MIN0286 GLIBENCLAMIDA B 5MG X 1005 COMP. BE. B  Entrega 24-48 HR GLIBENCLAMIDA F-989616 MINTLAB  VENC. 28-02-2024","Unidad","Caribean Pharma Ltda","Aceptada","10000","Peso Chileno","7.2","72000","10000","72000","2020-11-16","Seleccionada",731.101739130435,0.00984815055776452,98.4815055776451,98.4815055776451,"Municipalidad"
"3123","8746331","Licitación Pública Entre 100 y 1000 UTM (LE)","8","I MUNICIPALIDAD DE CURICO","Región del Maule","CLP","2020-11-10","2020-11-10","2020-12-10",NA,"Dapagliflozina (como Propanodiol) 10 mg + Metformina Clorhidrato 1000 mg. Envase conteniendo 28 comprimidos recubiertos de liberación prolongada.","276900	XIGDUO XR 101000 MG 28 COMPRIMIDOS RECUBIERTOS LP  
 reg F-2245016DAPAGLIFLOZINA+METFORMINA	ASTRAZENECA	METFORMINA+GLIBENCLAMIDA	  	31-10-2021
VALOR INCLUYE FLETE DESPACHO   48 HORAS
INCLUYE  IVA SE GARANTIZA SERV POST VENTA
","Unidad","DROGUERIA GLOBAL PHARMA SPA","Aceptada","24","Peso Chileno","27665","663960","24","663960","2020-11-17","Seleccionada",731.101739130435,37.8401507195216,908.163617268518,908.163617268518,"Municipalidad"
"3124","8746331","Licitación Pública Entre 100 y 1000 UTM (LE)","8","I MUNICIPALIDAD DE CURICO","Región del Maule","CLP","2020-11-10","2020-11-10","2020-12-10",NA,"Metformina Clorhidrato 500 mg + Glibenclamida 5 mg en comprimidos recubiertos. Envase conteniendo 60 comprimidos.","MT500.5COMP. GLUKAUT 5005 MG X 60 COMP. REC.. SANITAS. METFORMINAGLIBENCLAMIDA. REG ISP F-14331 - VTO 9-2023 - LOTE 0974019 Entrega en 24 horas. Se adjunta CANJE . Validez de la oferta 60 días. Sin costo por flete. Monto mínimo de despacho 50.000.","Unidad","ETHON PHARMACEUTICALS SPA.","Aceptada","24","Peso Chileno","4344","104256","0","0","2020-11-12","No Seleccionada",731.101739130435,5.94171750318459,0,142.60122007643,"Municipalidad"
"3125","8746331","Licitación Pública Entre 100 y 1000 UTM (LE)","8","I MUNICIPALIDAD DE CURICO","Región del Maule","CLP","2020-11-10","2020-11-10","2020-12-10",NA,"Metformina Clorhidrato 500 mg + Glibenclamida 5 mg en comprimidos recubiertos. Envase conteniendo 60 comprimidos.","Metformina+Glibenclamida Comprimido Recubierto - Glukaut Com. 500-5Mg. X CAJAS
-60 COM.-
 - Lab. Sanitas Marca  - Vence 4-2023  
","Unidad","LABOFAR","Rechazada","24","Peso Chileno","7267","174408","0","0","2020-11-16","No Seleccionada",731.101739130435,9.93979306989927,0,238.555033677582,"Municipalidad"
"3126","8746331","Licitación Pública Entre 100 y 1000 UTM (LE)","8","I MUNICIPALIDAD DE CURICO","Región del Maule","CLP","2020-11-10","2020-11-10","2020-12-10",NA,"Metformina Clorhidrato 500 mg + Glibenclamida 5 mg en comprimidos recubiertos. Envase conteniendo 60 comprimidos.","SB2984348 - GLUKAUT 5005 X60COM., GLIBENCLAMIDA  METFORMINA 5mg - 500mg COMPRIMIDOS RECUBIERTOS. ISP: F-14331-14. Fabricante: SANITAS S.A.. Vencimiento mayor a 12 meses. Valor cotizado por caja. Unidad mínima de venta CAJA X 60 COMPRIMIDOS. Mínimo de fact","Unidad","Distribuidora Salcobrand","Aceptada","24","Peso Chileno","4467","107208","0","0","2020-11-11","No Seleccionada",731.101739130435,6.10995674187973,0,146.638961805114,"Municipalidad"
"3127","8746331","Licitación Pública Entre 100 y 1000 UTM (LE)","8","I MUNICIPALIDAD DE CURICO","Región del Maule","CLP","2020-11-10","2020-11-10","2020-12-10",NA,"Metformina Clorhidrato 500 mg + Glibenclamida 5 mg en comprimidos recubiertos. Envase conteniendo 60 comprimidos.","SNI0305 GLUKAUT 500-5MG X60 COMP MP Entrega 24-48 HR METFORMINA+GLIBENCLAMIDA F-14331 SANITAS  VENC. 30-09-2022  VALOR  XCAJA","Unidad","Caribean Pharma Ltda","Aceptada","24","Peso Chileno","3500","84000","40","140000","2020-11-17","Seleccionada",731.101739130435,4.78729541002442,191.491816400977,114.895089840586,"Municipalidad"
"3128","8746335","Licitación Pública Entre 100 y 1000 UTM (LE)","8","I MUNICIPALIDAD DE MONTEPATRIA","Región de Coquimbo","CLP","2020-11-10","2020-11-12","2020-11-27",NA,"GLIBENCLAMIDA 5MG","GLIBENCLAMIDA.BE.COM.5MG.60,MARCA-,CX60 COMPRIMIDOS,,REG. ISP,LAB.MARCA,BIOEQUIVALENTES Y GENERICOS,Se adjuntan Anexos Administrativos, Técnicos y Condiciones de Canje. Despacho a Todo Chile Incluído de 24 a 48 Horas, Vence  DICIEMBRE-2022 ,SIN MINIMO DE","Comprimido","ADN FARMACÉUTICA","Aceptada","20000","Peso Chileno","9.2","184000","0","0","2020-11-16","No Seleccionada",762.330952380952,0.0120682493230349,0,241.364986460699,"Municipalidad"
"3129","8746335","Licitación Pública Entre 100 y 1000 UTM (LE)","8","I MUNICIPALIDAD DE MONTEPATRIA","Región de Coquimbo","CLP","2020-11-10","2020-11-12","2020-11-27",NA,"GLIBENCLAMIDA 5MG","GLIBENCLAMIDA 5 MG X 60 COMP. 	 
 VTO  30-04-2023
","Comprimido","Droguería Concepción Ltda","Aceptada","20000","Peso Chileno","9","180000","0","0","2020-11-17","No Seleccionada",762.330952380952,0.011805896076882,0,236.11792153764,"Municipalidad"
"3130","8746335","Licitación Pública Entre 100 y 1000 UTM (LE)","8","I MUNICIPALIDAD DE MONTEPATRIA","Región de Coquimbo","CLP","2020-11-10","2020-11-12","2020-11-27",NA,"GLIBENCLAMIDA 5MG","GLIBENCLAMIDA 5MG , caja x 30 LAB  CHILE","Comprimido","WINPHARM","Aceptada","20000","Peso Chileno","15","3e+05","0","0","2020-11-17","No Seleccionada",762.330952380952,0.01967649346147,0,393.5298692294,"Municipalidad"
"3131","8746335","Licitación Pública Entre 100 y 1000 UTM (LE)","8","I MUNICIPALIDAD DE MONTEPATRIA","Región de Coquimbo","CLP","2020-11-10","2020-11-12","2020-11-27",NA,"GLIBENCLAMIDA 5MG","GLIBENCLAMIDA 5MG BE®, GLIBENCLAMIDA, Envase de: 1005 COMPRIMIDO, MINTLAB, Reg.ISP: F-9896, Vence: 2024-02-05.","Comprimido","Medikar Ltda","Aceptada","20000","Peso Chileno","8.81","176200","0","0","2020-11-17","No Seleccionada",762.330952380952,0.0115566604930367,0,231.133209860734,"Municipalidad"
"3132","8746335","Licitación Pública Entre 100 y 1000 UTM (LE)","8","I MUNICIPALIDAD DE MONTEPATRIA","Región de Coquimbo","CLP","2020-11-10","2020-11-12","2020-11-27",NA,"GLIBENCLAMIDA 5MG","GLBN0005COMP. BEGLIBENCLAMIDA 5MG X 1005 COMP.. MINTLAB. GLIBENCLAMIDA. REG ISP F-9896 - VTO 2-2024 - LOTE B200126
Entrega en 2 días. Se adjunta ISP, CANJE y anexos técnicos. Vigencia 60 días. Sin costo por flete. Sin monto mínimo de despacho.","Comprimido","ETHON PHARMACEUTICALS SPA.","Aceptada","20000","Peso Chileno","8","160000","0","0","2020-11-17","No Seleccionada",762.330952380952,0.0104941298461173,0,209.882596922347,"Municipalidad"
"3133","8746335","Licitación Pública Entre 100 y 1000 UTM (LE)","8","I MUNICIPALIDAD DE MONTEPATRIA","Región de Coquimbo","CLP","2020-11-10","2020-11-12","2020-11-27",NA,"GLIBENCLAMIDA 5MG","267741 GLIBENCLAMIDA 5 MG 60 COMP REG ISP: F-3947.20 L CHILE GENERICO 30-04-2023 ENTREGA DENTRO DE 24-48 HORAS HÁBILES.
","Comprimido","DROGUERIA GLOBAL PHARMA SPA","Aceptada","20000","Peso Chileno","6.9","138000","19980","137862","2020-11-17","Seleccionada",762.330952380952,0.0090511869922762,180.842716105678,181.023739845524,"Municipalidad"
"3134","8746335","Licitación Pública Entre 100 y 1000 UTM (LE)","8","I MUNICIPALIDAD DE MONTEPATRIA","Región de Coquimbo","CLP","2020-11-10","2020-11-12","2020-11-27",NA,"GLIBENCLAMIDA 5MG","SB432043 - GLIBENCLAMIDA B 5mg X60COM., GLIBENCLAMIDA 5mg COMPRIMIDOS. ISP: F-3947-20. Fabricante: LABORATORIO CHILE. Vencimiento mayor a 12 meses. Valor cotizado por comprimido. Unidad mínima de venta CAJA X 60 COMPRIMIDOS. Mínimo de facturación 100.000","Comprimido","Distribuidora Salcobrand","Aceptada","20000","Peso Chileno","9","180000","0","0","2020-11-16","No Seleccionada",762.330952380952,0.011805896076882,0,236.11792153764,"Municipalidad"
"3135","8746335","Licitación Pública Entre 100 y 1000 UTM (LE)","8","I MUNICIPALIDAD DE MONTEPATRIA","Región de Coquimbo","CLP","2020-11-10","2020-11-12","2020-11-27",NA,"GLIBENCLAMIDA 5MG","AND0503 GLIBENCLAMIDA 5MG X60 COMP B  Entrega -48 HR GLIBENCLAMIDA F-2414 ANDROMACO  VENC. 31-05-2022
SIN RECARGO X FLETE","Comprimido","Caribean Pharma Ltda","Aceptada","20000","Peso Chileno","7.6","152000","0","0","2020-11-17","No Seleccionada",762.330952380952,0.00996942335381147,0,199.388467076229,"Municipalidad"
"3136","8746493","Licitación Pública Entre 100 y 1000 UTM (LE)","8","I MUNICIPALIDAD DE MARIA ELENA","Región de Antofagasta","CLP","2020-11-11","2020-11-17","2020-12-03","FONDOS PATENTES MINERAS 2020","GLIBENCLAMIDA 5MG CON FECHA DE VENCIMIENTOS 2023 O SUPERIOR","GLIBENCLAMIDA 5MG BE®, GLIBENCLAMIDA, Envase de: 1005 COMPRIMIDO, MINTLAB, Reg.ISP: F-9896, Vence: 2024-02-05.","Comprimido","Medikar Ltda","Aceptada","8000","Peso Chileno","9","72000","0","0","2020-11-27","No Seleccionada",731.101739130435,0.0123101881972056,0,98.4815055776451,"Municipalidad"
"3137","8746493","Licitación Pública Entre 100 y 1000 UTM (LE)","8","I MUNICIPALIDAD DE MARIA ELENA","Región de Antofagasta","CLP","2020-11-11","2020-11-17","2020-12-03","FONDOS PATENTES MINERAS 2020","GLIBENCLAMIDA 5MG CON FECHA DE VENCIMIENTOS 2023 O SUPERIOR","GLBN0005COMP. BEGLIBENCLAMIDA 5MG X 1005 COMP.. MINTLAB. GLIBENCLAMIDA. REG ISP F-9896 - VTO 2-2024 - LOTE B200126
Entrega en 2 días. Se adjunta ISP, CANJE y anexos técnicos. Vigencia 60 días. Sin costo por flete. Pedido mínimo 50.000.","Comprimido","ETHON PHARMACEUTICALS SPA.","Aceptada","8000","Peso Chileno","8","64000","8000","64000","2020-11-25","Seleccionada",731.101739130435,0.0109423895086272,87.5391160690179,87.5391160690179,"Municipalidad"
"3138","8746493","Licitación Pública Entre 100 y 1000 UTM (LE)","8","I MUNICIPALIDAD DE MARIA ELENA","Región de Antofagasta","CLP","2020-11-11","2020-11-17","2020-12-03","FONDOS PATENTES MINERAS 2020","GLIBENCLAMIDA 5MG CON FECHA DE VENCIMIENTOS 2023 O SUPERIOR","AND0503 GLIBENCLAMIDA 5MG X60 COMP B  Entrega 24-48 HR GLIBENCLAMIDA F-2414 ANDROMACO  VENC. 31-05-2022","Comprimido","Caribean Pharma Ltda","Aceptada","8000","Peso Chileno","7.6","60800","0","0","2020-11-27","No Seleccionada",731.101739130435,0.0103952700331959,0,83.162160265567,"Municipalidad"
"3139","8746493","Licitación Pública Entre 100 y 1000 UTM (LE)","8","I MUNICIPALIDAD DE MARIA ELENA","Región de Antofagasta","CLP","2020-11-11","2020-11-17","2020-12-03","FONDOS PATENTES MINERAS 2020","GLIBENCLAMIDA 5MG CON FECHA DE VENCIMIENTOS 2023 O SUPERIOR","SB432043 - GLIBENCLAMIDA B 5mg X60COM., GLIBENCLAMIDA 5mg COMPRIMIDOS. ISP: F-3947-20. Fabricante: LABORATORIO CHILE. Vencimiento mayor a 12 meses. Valor cotizado por comprimido. Unidad mínima de venta CAJA X 60 COMPRIMIDOS. Mínimo de facturación 100.000","Comprimido","Distribuidora Salcobrand","Aceptada","8000","Peso Chileno","9","72000","0","0","2020-11-18","No Seleccionada",731.101739130435,0.0123101881972056,0,98.4815055776451,"Municipalidad"
"3140","8746493","Licitación Pública Entre 100 y 1000 UTM (LE)","8","I MUNICIPALIDAD DE MARIA ELENA","Región de Antofagasta","CLP","2020-11-11","2020-11-17","2020-12-03","FONDOS PATENTES MINERAS 2020","GLIBENCLAMIDA 5MG CON FECHA DE VENCIMIENTOS 2023 O SUPERIOR","GLIBENCLAMIDA 5 MG CM. CAJAX1000. LAB ANDROMACO. REG ISP F-2414-19. VENCE 31-10-2022. BIOEQUIVALENTE. 
","Comprimido","WINPHARM","Aceptada","8000","Peso Chileno","9","72000","0","0","2020-11-25","No Seleccionada",731.101739130435,0.0123101881972056,0,98.4815055776451,"Municipalidad"
"3141","8746696","Licitación Pública Mayor 1000 UTM (LP)","8","Ilustre Municipalidad de Tierra Amarilla","Región de Atacama","CLP","2020-11-11","2020-11-11","2020-11-30",NA,"Glibenclamida 5 Mg Comprimidos","GLBN0005COMP. BEGLIBENCLAMIDA 5MG X 1005 COMP.. MINTLAB. GLIBENCLAMIDA. REG ISP F-9896 - VTO 2-2024 - LOTE B200126
Vigencia de la Oferta 90 días","Unidad","ETHON PHARMACEUTICALS SPA.","Rechazada","110000","Peso Chileno","8","880000","0","0","2020-11-18","No Seleccionada",762.330952380952,0.0104941298461173,0,1154.35428307291,"Municipalidad"
